2440838.500266204, A.D. 1970-Sep-09 00:00:23.0000,  1.531041710269832E+08, -3.981186031372489E+07, -4.969510253030600E+06,
2440839.500266204, A.D. 1970-Sep-10 00:00:23.0000,  1.532482284835509E+08, -3.723731926252355E+07, -4.700206797807047E+06,
2440840.500266204, A.D. 1970-Sep-11 00:00:23.0000,  1.533534349707988E+08, -3.465317633425135E+07, -4.429689025352854E+06,
2440841.500266204, A.D. 1970-Sep-12 00:00:23.0000,  1.534193858622676E+08, -3.205999898159194E+07, -4.158012626793899E+06,
2440842.500266204, A.D. 1970-Sep-13 00:00:23.0000,  1.534456820631827E+08, -2.945836822767763E+07, -3.885234526282806E+06,
2440843.500266204, A.D. 1970-Sep-14 00:00:23.0000,  1.534319304515309E+08, -2.684887862847883E+07, -3.611412858601505E+06,
2440844.500266204, A.D. 1970-Sep-15 00:00:23.0000,  1.533777443438799E+08, -2.423213817719143E+07, -3.336606945754443E+06,
2440845.500266204, A.D. 1970-Sep-16 00:00:23.0000,  1.532827439954395E+08, -2.160876813654565E+07, -3.060877277367474E+06,
2440846.500266204, A.D. 1970-Sep-17 00:00:23.0000,  1.531465571505318E+08, -1.897940278274535E+07, -2.784285504133821E+06,
2440847.500266204, A.D. 1970-Sep-18 00:00:23.0000,  1.529688196704024E+08, -1.634468904470508E+07, -2.506894461264472E+06,
2440848.500266204, A.D. 1970-Sep-19 00:00:23.0000,  1.527491762817833E+08, -1.370528602833445E+07, -2.228768251699119E+06,
2440849.500266204, A.D. 1970-Sep-20 00:00:23.0000,  1.524872815126707E+08, -1.106186443576469E+07, -1.949972438555685E+06,
2440850.500266204, A.D. 1970-Sep-21 00:00:23.0000,  1.521828009088447E+08, -8.415105938019698E+06, -1.670574423190156E+06,
2440851.500266204, A.D. 1970-Sep-22 00:00:23.0000,  1.518354126428221E+08, -5.765702658738591E+06, -1.390644113221652E+06,
2440852.500266204, A.D. 1970-Sep-23 00:00:23.0000,  1.514448096001133E+08, -3.114357097869598E+06, -1.110254991042341E+06,
2440853.500266204, A.D. 1970-Sep-24 00:00:23.0000,  1.510107018833542E+08, -4.617830532982645E+05, -8.294856230516932E+05,
2440854.500266204, A.D. 1970-Sep-25 00:00:23.0000,  1.505328193242333E+08,  2.191291750186884E+06, -5.484214185509526E+05,
2440855.500266204, A.D. 1970-Sep-26 00:00:23.0000,  1.500109130584418E+08,  4.844120885349730E+06, -2.671560195659355E+05,
2440856.500266204, A.D. 1970-Sep-27 00:00:23.0000,  1.494447548802472E+08,  7.495932949366886E+06,  1.420870533669787E+04,
2440857.500266204, A.D. 1970-Sep-28 00:00:23.0000,  1.488341336894190E+08,  1.014592609722532E+07,  2.955649062415282E+05,
2440858.500266204, A.D. 1970-Sep-29 00:00:23.0000,  1.481788500989379E+08,  1.279326639949901E+07,  5.768029133550404E+05,
2440859.500266204, A.D. 1970-Sep-30 00:00:23.0000,  1.474787118458025E+08,  1.543709133616824E+07,  8.578155930244615E+05,
2440860.500266204, A.D. 1970-Oct-01 00:00:23.0000,  1.467335322467928E+08,  1.807651668579987E+07,  1.138501004509973E+06,
2440861.500266204, A.D. 1970-Oct-02 00:00:23.0000,  1.459431318895865E+08,  2.071064356735963E+07,  1.418762724363869E+06,
2440862.500266204, A.D. 1970-Oct-03 00:00:23.0000,  1.451073421256529E+08,  2.333856339101804E+07,  1.698508539160569E+06,
2440863.500266204, A.D. 1970-Oct-04 00:00:23.0000,  1.442260087845998E+08,  2.595936031551112E+07,  1.977648597926531E+06,
2440864.500266204, A.D. 1970-Oct-05 00:00:23.0000,  1.432989952355728E+08,  2.857211191426602E+07,  2.256093769953519E+06,
2440865.500266204, A.D. 1970-Oct-06 00:00:23.0000,  1.423261846036609E+08,  3.117588893428618E+07,  2.533754481066514E+06,
2440866.500266204, A.D. 1970-Oct-07 00:00:23.0000,  1.413074812922143E+08,  3.376975477708958E+07,  2.810540010697465E+06,
2440867.500266204, A.D. 1970-Oct-08 00:00:23.0000,  1.402428120403039E+08,  3.635276503223716E+07,  3.086358129899856E+06,
2440868.500266204, A.D. 1970-Oct-09 00:00:23.0000,  1.391321267057756E+08,  3.892396719238778E+07,  3.361114959133154E+06,
2440869.500266204, A.D. 1970-Oct-10 00:00:23.0000,  1.379753989009596E+08,  4.148240057496037E+07,  3.634714955769883E+06,
2440870.500266204, A.D. 1970-Oct-11 00:00:23.0000,  1.367726265557614E+08,  4.402709643298493E+07,  3.907060973163527E+06,
2440871.500266204, A.D. 1970-Oct-12 00:00:23.0000,  1.355238324479462E+08,  4.655707822583085E+07,  4.178054356662471E+06,
2440872.500266204, A.D. 1970-Oct-13 00:00:23.0000,  1.342290647195338E+08,  4.907136202131014E+07,  4.447595057138283E+06,
2440873.500266204, A.D. 1970-Oct-14 00:00:23.0000,  1.328883973865084E+08,  5.156895700552028E+07,  4.715581751698114E+06,
2440874.500266204, A.D. 1970-Oct-15 00:00:23.0000,  1.315019308428416E+08,  5.404886608211976E+07,  4.981911966456972E+06,
2440875.500266204, A.D. 1970-Oct-16 00:00:23.0000,  1.300697923567026E+08,  5.651008654727398E+07,  5.246482199111588E+06,
2440876.500266204, A.D. 1970-Oct-17 00:00:23.0000,  1.285921365552933E+08,  5.895161083001785E+07,  5.509188040569119E+06,
2440877.500266204, A.D. 1970-Oct-18 00:00:23.0000,  1.270691458941891E+08,  6.137242729034436E+07,  5.769924295632843E+06,
2440878.500266204, A.D. 1970-Oct-19 00:00:23.0000,  1.255010311069508E+08,  6.377152106914066E+07,  6.028585103076383E+06,
2440879.500266204, A.D. 1970-Oct-20 00:00:23.0000,  1.238880316308685E+08,  6.614787498533610E+07,  6.285064055546813E+06,
2440880.500266204, A.D. 1970-Oct-21 00:00:23.0000,  1.222304160048765E+08,  6.850047047645707E+07,  6.539254319735445E+06,
2440881.500266204, A.D. 1970-Oct-22 00:00:23.0000,  1.205284822358915E+08,  7.082828857931772E+07,  6.791048757203363E+06,
2440882.500266204, A.D. 1970-Oct-23 00:00:23.0000,  1.187825581300337E+08,  7.313031094790351E+07,  7.040340046175234E+06,
2440883.500266204, A.D. 1970-Oct-24 00:00:23.0000,  1.169930015853993E+08,  7.540552090568280E+07,  7.287020804539196E+06,
2440884.500266204, A.D. 1970-Oct-25 00:00:23.0000,  1.151602008432471E+08,  7.765290452965935E+07,  7.530983714212816E+06,
2440885.500266204, A.D. 1970-Oct-26 00:00:23.0000,  1.132845746946567E+08,  7.987145176348037E+07,  7.772121646964803E+06,
2440886.500266204, A.D. 1970-Oct-27 00:00:23.0000,  1.113665726399031E+08,  8.206015755686818E+07,  8.010327791715801E+06,
2440887.500266204, A.D. 1970-Oct-28 00:00:23.0000,  1.094066749979856E+08,  8.421802302855904E+07,  8.245495783281665E+06,
2440888.500266204, A.D. 1970-Oct-29 00:00:23.0000,  1.074053929639387E+08,  8.634405664982651E+07,  8.477519832469277E+06,
2440889.500266204, A.D. 1970-Oct-30 00:00:23.0000,  1.053632686117585E+08,  8.843727544554582E+07,  8.706294857385322E+06,
2440890.500266204, A.D. 1970-Oct-31 00:00:23.0000,  1.032808748409794E+08,  9.049670620962682E+07,  8.931716615776688E+06,
2440891.500266204, A.D. 1970-Nov-01 00:00:23.0000,  1.011588152651591E+08,  9.252138673151359E+07,  9.153681838181142E+06,
2440892.500266204, A.D. 1970-Nov-02 00:00:23.0000,  9.899772404075225E+07,  9.451036703032178E+07,  9.372088361633442E+06,
2440893.500266204, A.D. 1970-Nov-03 00:00:23.0000,  9.679826563509442E+07,  9.646271059306395E+07,  9.586835263641879E+06,
2440894.500266204, A.D. 1970-Nov-04 00:00:23.0000,  9.456113453246357E+07,  9.837749561330493E+07,  9.797822996123262E+06,
2440895.500266204, A.D. 1970-Nov-05 00:00:23.0000,  9.228705487744687E+07,  1.002538162264886E+08,  1.000495351896273E+07,
2440896.500266204, A.D. 1970-Nov-06 00:00:23.0000,  8.997678005510594E+07,  1.020907837380990E+08,  1.020813043284477E+07,
2440897.500266204, A.D. 1970-Nov-07 00:00:23.0000,  8.763109220771226E+07,  1.038875278407527E+08,  1.040725911098671E+07,
2440898.500266204, A.D. 1970-Nov-08 00:00:23.0000,  8.525080168810593E+07,  1.056431978162714E+08,  1.060224682939439E+07,
2440899.500266204, A.D. 1970-Nov-09 00:00:23.0000,  8.283674645001993E+07,  1.073569637187645E+08,  1.079300289524914E+07,
2440900.500266204, A.D. 1970-Nov-10 00:00:23.0000,  8.038979137600665E+07,  1.090280175347430E+08,  1.097943877303165E+07,
2440901.500266204, A.D. 1970-Nov-11 00:00:23.0000,  7.791082754389608E+07,  1.106555743163099E+08,  1.116146820798339E+07,
2440902.500266204, A.D. 1970-Nov-12 00:00:23.0000,  7.540077143301289E+07,  1.122388732835144E+08,  1.133900734650800E+07,
2440903.500266204, A.D. 1970-Nov-13 00:00:23.0000,  7.286056407167105E+07,  1.137771788920256E+08,  1.151197485311763E+07,
2440904.500266204, A.D. 1970-Nov-14 00:00:23.0000,  7.029117012775584E+07,  1.152697818623719E+08,  1.168029202353463E+07,
2440905.500266204, A.D. 1970-Nov-15 00:00:23.0000,  6.769357694448549E+07,  1.167160001671105E+08,  1.184388289356832E+07,
2440906.500266204, A.D. 1970-Nov-16 00:00:23.0000,  6.506879352371900E+07,  1.181151799724273E+08,  1.200267434339700E+07,
2440907.500266204, A.D. 1970-Nov-17 00:00:23.0000,  6.241784945944249E+07,  1.194666965308320E+08,  1.215659619689992E+07,
2440908.500266204, A.D. 1970-Nov-18 00:00:23.0000,  5.974179382431484E+07,  1.207699550217973E+08,  1.230558131569958E+07,
2440909.500266204, A.D. 1970-Nov-19 00:00:23.0000,  5.704169401239163E+07,  1.220243913373927E+08,  1.244956568759399E+07,
2440910.500266204, A.D. 1970-Nov-20 00:00:23.0000,  5.431863454136304E+07,  1.232294728101930E+08,  1.258848850908004E+07,
2440911.500266204, A.D. 1970-Nov-21 00:00:23.0000,  5.157371581784214E+07,  1.243846988809772E+08,  1.272229226169211E+07,
2440912.500266204, A.D. 1970-Nov-22 00:00:23.0000,  4.880805286941855E+07,  1.254896017040005E+08,  1.285092278190565E+07,
2440913.500266204, A.D. 1970-Nov-23 00:00:23.0000,  4.602277404734890E+07,  1.265437466878860E+08,  1.297432932438355E+07,
2440914.500266204, A.D. 1970-Nov-24 00:00:23.0000,  4.321901970388956E+07,  1.275467329704754E+08,  1.309246461837052E+07,
2440915.500266204, A.D. 1970-Nov-25 00:00:23.0000,  4.039794084838532E+07,  1.284981938262676E+08,  1.320528491707247E+07,
2440916.500266204, A.D. 1970-Nov-26 00:00:23.0000,  3.756069778631230E+07,  1.293977970053810E+08,  1.331275003988827E+07,
2440917.500266204, A.D. 1970-Nov-27 00:00:23.0000,  3.470845874553026E+07,  1.302452450032800E+08,  1.341482340739333E+07,
2440918.500266204, A.D. 1970-Nov-28 00:00:23.0000,  3.184239849403284E+07,  1.310402752608192E+08,  1.351147206900828E+07,
2440919.500266204, A.D. 1970-Nov-29 00:00:23.0000,  2.896369695348871E+07,  1.317826602944684E+08,  1.360266672331801E+07,
2440920.500266204, A.D. 1970-Nov-30 00:00:23.0000,  2.607353781284785E+07,  1.324722077568924E+08,  1.368838173103970E+07,
2440921.500266204, A.D. 1970-Dec-01 00:00:23.0000,  2.317310714624145E+07,  1.331087604283619E+08,  1.376859512067217E+07,
2440922.500266204, A.D. 1970-Dec-02 00:00:23.0000,  2.026359203933430E+07,  1.336921961397722E+08,  1.384328858689037E+07,
2440923.500266204, A.D. 1970-Dec-03 00:00:23.0000,  1.734617922819507E+07,  1.342224276283325E+08,  1.391244748178034E+07,
2440924.500266204, A.D. 1970-Dec-04 00:00:23.0000,  1.442205375463397E+07,  1.346994023272708E+08,  1.397606079904156E+07,
2440925.500266204, A.D. 1970-Dec-05 00:00:23.0000,  1.149239764182044E+07,  1.351231020911582E+08,  1.403412115131145E+07,
2440926.500266204, A.D. 1970-Dec-06 00:00:23.0000,  8.558388593836658E+06,  1.354935428587138E+08,  1.408662474079516E+07,
2440927.500266204, A.D. 1970-Dec-07 00:00:23.0000,  5.621198722648025E+06,  1.358107742551776E+08,  1.413357132340971E+07,
2440928.500266204, A.D. 1970-Dec-08 00:00:23.0000,  2.681993305780874E+06,  1.360748791365625E+08,  1.417496416667512E+07,
2440929.500266204, A.D. 1970-Dec-09 00:00:23.0000, -2.580704222075011E+05,  1.362859730782879E+08,  1.421081000160692E+07,
2440930.500266204, A.D. 1970-Dec-10 00:00:23.0000, -3.197844441599241E+06,  1.364442038108779E+08,  1.424111896888489E+07,
2440931.500266204, A.D. 1970-Dec-11 00:00:23.0000, -6.136191080087362E+06,  1.365497506055631E+08,  1.426590455958874E+07,
2440932.500266204, A.D. 1970-Dec-12 00:00:23.0000, -9.071984103645364E+06,  1.366028236127622E+08,  1.428518355080780E+07,
2440933.500266204, A.D. 1970-Dec-13 00:00:23.0000, -1.200410976353485E+07,  1.366036631565305E+08,  1.429897593644367E+07,
2440934.500266204, A.D. 1970-Dec-14 00:00:23.0000, -1.493146779753797E+07,  1.365525389881612E+08,  1.430730485353421E+07,
2440935.500266204, A.D. 1970-Dec-15 00:00:23.0000, -1.785297238375113E+07,  1.364497495021910E+08,  1.431019650443692E+07,
2440936.500266204, A.D. 1970-Dec-16 00:00:23.0000, -2.076755304552565E+07,  1.362956209181170E+08,  1.430768007521369E+07,
2440937.500266204, A.D. 1970-Dec-17 00:00:23.0000, -2.367415550639028E+07,  1.360905064311593E+08,  1.429978765056290E+07,
2440938.500266204, A.D. 1970-Dec-18 00:00:23.0000, -2.657174249403494E+07,  1.358347853354153E+08,  1.428655412564681E+07,
2440939.500266204, A.D. 1970-Dec-19 00:00:23.0000, -2.945929449267572E+07,  1.355288621227430E+08,  1.426801711516045E+07,
2440940.500266204, A.D. 1970-Dec-20 00:00:23.0000, -3.233581044335567E+07,  1.351731655606852E+08,  1.424421685998712E+07,
2440941.500266204, A.D. 1970-Dec-21 00:00:23.0000, -3.520030839196192E+07,  1.347681477526995E+08,  1.421519613178053E+07,
2440942.500266204, A.D. 1970-Dec-22 00:00:23.0000, -3.805182608495713E+07,  1.343142831839054E+08,  1.418100013580853E+07,
2440943.500266204, A.D. 1970-Dec-23 00:00:23.0000, -4.088942151303107E+07,  1.338120677554808E+08,  1.414167641238561E+07,
2440944.500266204, A.D. 1970-Dec-24 00:00:23.0000, -4.371217340307423E+07,  1.332620178107572E+08,  1.409727473721402E+07,
2440945.500266204, A.D. 1970-Dec-25 00:00:23.0000, -4.651918165906001E+07,  1.326646691559623E+08,  1.404784702094199E+07,
2440946.500266204, A.D. 1970-Dec-26 00:00:23.0000, -4.930956775259373E+07,  1.320205760784483E+08,  1.399344720823830E+07,
2440947.500266204, A.D. 1970-Dec-27 00:00:23.0000, -5.208247506404605E+07,  1.313303103651291E+08,  1.393413117666958E+07,
2440948.500266204, A.D. 1970-Dec-28 00:00:23.0000, -5.483706917533409E+07,  1.305944603237179E+08,  1.386995663565494E+07,
2440949.500266204, A.D. 1970-Dec-29 00:00:23.0000, -5.757253811554504E+07,  1.298136298092263E+08,  1.380098302575816E+07,
2440950.500266204, A.D. 1970-Dec-30 00:00:23.0000, -6.028809256071755E+07,  1.289884372580440E+08,  1.372727141856503E+07,
2440951.500266204, A.D. 1970-Dec-31 00:00:23.0000, -6.298296598920082E+07,  1.281195147317781E+08,  1.364888441737828E+07,
2440952.500266204, A.D. 1971-Jan-01 00:00:23.0000, -6.565641479410650E+07,  1.272075069728793E+08,  1.356588605894836E+07,
2440953.500266204, A.D. 1971-Jan-02 00:00:23.0000, -6.830771835444877E+07,  1.262530704739416E+08,  1.347834171644384E+07,
2440954.500266204, A.D. 1971-Jan-03 00:00:23.0000, -7.093617906663691E+07,  1.252568725624101E+08,  1.338631800384992E+07,
2440955.500266204, A.D. 1971-Jan-04 00:00:23.0000, -7.354112233804171E+07,  1.242195905022879E+08,  1.328988268196963E+07,
2440956.500266204, A.D. 1971-Jan-05 00:00:23.0000, -7.612189654440063E+07,  1.231419106142898E+08,  1.318910456618646E+07,
2440957.500266204, A.D. 1971-Jan-06 00:00:23.0000, -7.867787295285834E+07,  1.220245274157459E+08,  1.308405343613338E+07,
2440958.500266204, A.D. 1971-Jan-07 00:00:23.0000, -8.120844561246078E+07,  1.208681427814207E+08,  1.297479994739777E+07,
2440959.500266204, A.D. 1971-Jan-08 00:00:23.0000, -8.371303121393116E+07,  1.196734651262755E+08,  1.286141554537822E+07,
2440960.500266204, A.D. 1971-Jan-09 00:00:23.0000, -8.619106892055748E+07,  1.184412086110671E+08,  1.274397238139452E+07,
2440961.500266204, A.D. 1971-Jan-10 00:00:23.0000, -8.864202017201418E+07,  1.171720923715470E+08,  1.262254323113891E+07,
2440962.500266204, A.D. 1971-Jan-11 00:00:23.0000, -9.106536846292581E+07,  1.158668397719033E+08,  1.249720141554400E+07,
2440963.500266204, A.D. 1971-Jan-12 00:00:23.0000, -9.346061909795944E+07,  1.145261776829621E+08,  1.236802072412963E+07,
2440964.500266204, A.D. 1971-Jan-13 00:00:23.0000, -9.582729892520341E+07,  1.131508357855601E+08,  1.223507534087963E+07,
2440965.500266204, A.D. 1971-Jan-14 00:00:23.0000, -9.816495604955734E+07,  1.117415458993858E+08,  1.209843977268791E+07,
2440966.500266204, A.D. 1971-Jan-15 00:00:23.0000, -1.004731595278181E+08,  1.102990413374909E+08,  1.195818878040296E+07,
2440967.500266204, A.D. 1971-Jan-16 00:00:23.0000, -1.027514990471033E+08,  1.088240562865754E+08,  1.181439731248896E+07,
2440968.500266204, A.D. 1971-Jan-17 00:00:23.0000, -1.049995845882059E+08,  1.073173252130634E+08,  1.166714044131351E+07,
2440969.500266204, A.D. 1971-Jan-18 00:00:23.0000, -1.072170460754217E+08,  1.057795822949046E+08,  1.151649330206184E+07,
2440970.500266204, A.D. 1971-Jan-19 00:00:23.0000, -1.094035330143387E+08,  1.042115608789580E+08,  1.136253103427035E+07,
2440971.500266204, A.D. 1971-Jan-20 00:00:23.0000, -1.115587141190179E+08,  1.026139929637487E+08,  1.120532872596364E+07,
2440972.500266204, A.D. 1971-Jan-21 00:00:23.0000, -1.136822769299407E+08,  1.009876087073198E+08,  1.104496136037348E+07,
2440973.500266204, A.D. 1971-Jan-22 00:00:23.0000, -1.157739274240348E+08,  9.933313595984715E+07,  1.088150376521035E+07,
2440974.500266204, A.D. 1971-Jan-23 00:00:23.0000, -1.178333896180300E+08,  9.765129982062995E+07,  1.071503056445374E+07,
2440975.500266204, A.D. 1971-Jan-24 00:00:23.0000, -1.198604051663382E+08,  9.594282221902443E+07,  1.054561613262128E+07,
2440976.500266204, A.D. 1971-Jan-25 00:00:23.0000, -1.218547329545836E+08,  9.420842151884423E+07,  1.037333455147252E+07,
2440977.500266204, A.D. 1971-Jan-26 00:00:23.0000, -1.238161486898532E+08,  9.244881214571631E+07,  1.019825956909887E+07,
2440978.500266204, A.D. 1971-Jan-27 00:00:23.0000, -1.257444444886758E+08,  9.066470423684758E+07,  1.002046456134756E+07,
2440979.500266204, A.D. 1971-Jan-28 00:00:23.0000, -1.276394284636745E+08,  8.885680331263041E+07,  9.840022495524678E+06,
2440980.500266204, A.D. 1971-Jan-29 00:00:23.0000, -1.295009243097836E+08,  8.702580996949236E+07,  9.657005896318536E+06,
2440981.500266204, A.D. 1971-Jan-30 00:00:23.0000, -1.313287708908565E+08,  8.517241959337483E+07,  9.471486813884228E+06,
2440982.500266204, A.D. 1971-Jan-31 00:00:23.0000, -1.331228218274421E+08,  8.329732209321183E+07,  9.283536794025764E+06,
2440983.500266204, A.D. 1971-Feb-01 00:00:23.0000, -1.348829450864447E+08,  8.140120165376642E+07,  9.093226850413479E+06,
2440984.500266204, A.D. 1971-Feb-02 00:00:23.0000, -1.366090225733330E+08,  7.948473650717413E+07,  8.900627438770607E+06,
2440985.500266204, A.D. 1971-Feb-03 00:00:23.0000, -1.383009497275118E+08,  7.754859872253777E+07,  8.705808432964195E+06,
2440986.500266204, A.D. 1971-Feb-04 00:00:23.0000, -1.399586351214189E+08,  7.559345401291387E+07,  8.508839102933284E+06,
2440987.500266204, A.D. 1971-Feb-05 00:00:23.0000, -1.415820000638620E+08,  7.361996155903177E+07,  8.309788094388478E+06,
2440988.500266204, A.D. 1971-Feb-06 00:00:23.0000, -1.431709782080647E+08,  7.162877384908745E+07,  8.108723410216037E+06,
2440989.500266204, A.D. 1971-Feb-07 00:00:23.0000, -1.447255151648470E+08,  6.962053653395906E+07,  7.905712393520173E+06,
2440990.500266204, A.D. 1971-Feb-08 00:00:23.0000, -1.462455681213223E+08,  6.759588829719642E+07,  7.700821712237671E+06,
2440991.500266204, A.D. 1971-Feb-09 00:00:23.0000, -1.477311054654547E+08,  6.555546073914546E+07,  7.494117345259793E+06,
2440992.500266204, A.D. 1971-Feb-10 00:00:23.0000, -1.491821064167813E+08,  6.349987827457669E+07,  7.285664569996599E+06,
2440993.500266204, A.D. 1971-Feb-11 00:00:23.0000, -1.505985606635672E+08,  6.142975804319850E+07,  7.075527951320518E+06,
2440994.500266204, A.D. 1971-Feb-12 00:00:23.0000, -1.519804680066309E+08,  5.934570983244696E+07,  6.863771331826389E+06,
2440995.500266204, A.D. 1971-Feb-13 00:00:23.0000, -1.533278380100394E+08,  5.724833601195759E+07,  6.650457823346917E+06,
2440996.500266204, A.D. 1971-Feb-14 00:00:23.0000, -1.546406896588488E+08,  5.513823147913729E+07,  6.435649799663462E+06,
2440997.500266204, A.D. 1971-Feb-15 00:00:23.0000, -1.559190510240325E+08,  5.301598361527024E+07,  6.219408890353393E+06,
2440998.500266204, A.D. 1971-Feb-16 00:00:23.0000, -1.571629589347166E+08,  5.088217225160532E+07,  6.001795975717109E+06,
2440999.500266204, A.D. 1971-Feb-17 00:00:23.0000, -1.583724586578141E+08,  4.873736964488946E+07,  5.782871182728831E+06,
2441000.500266204, A.D. 1971-Feb-18 00:00:23.0000, -1.595476035851291E+08,  4.658214046182654E+07,  5.562693881957222E+06,
2441001.500266204, A.D. 1971-Feb-19 00:00:23.0000, -1.606884549279786E+08,  4.441704177195808E+07,  5.341322685403097E+06,
